0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,3,4,6,8,14,16,17,19,21,25,27,28,29,30,31,32,33,38,39,42,45,46,47,51,52,53,59,61,63,66
0,3,5,6,10,11,12,14,16,19,21,22,23,25,26,27,29,30,31,33,34,36,37,38,42,45,46,52,59,60,67
1,3,4,6,8,10,11,16,19,20,21,22,23,25,27,28,29,30,31,32,35,36,37,38,42,43,45,46,50,51,59
1,3,4,6,7,9,10,11,13,16,19,20,21,22,23,25,28,29,30,31,32,34,37,38,42,43,47,51,55,59,64
0,3,6,8,9,10,11,12,14,15,16,18,19,20,21,22,23,25,27,30,31,32,37,39,42,46,48,50,59,60,67
1,4,6,7,9,10,11,16,19,20,21,22,23,24,27,28,31,32,34,35,37,38,39,40,44,46,47,49,51,54,59
0,2,3,6,9,10,11,15,16,18,19,21,23,24,25,27,30,31,32,34,35,37,39,46,48,50,51,52,53,60,67
0,3,4,6,10,11,14,16,19,20,21,22,23,24,25,27,29,30,31,32,34,36,37,38,39,45,46,50,51,59,67
0,3,4,6,7,8,10,11,14,16,19,20,21,22,23,25,27,28,29,31,32,36,37,38,39,40,42,45,46,51,59
0,2,4,5,6,10,11,12,14,15,16,18,19,20,21,22,23,25,26,27,28,31,33,34,37,40,42,44,45,46,49
1,2,3,4,6,9,10,11,13,15,16,18,19,20,21,22,23,28,31,32,34,35,37,40,42,43,44,50,51,54,55
1,2,3,4,6,7,9,10,11,13,16,18,19,20,21,22,23,24,27,31,32,34,35,37,40,43,44,47,51,54,67
1,4,6,7,10,11,13,16,19,20,21,22,23,27,28,30,31,32,34,35,37,38,42,43,44,45,47,49,51,54,59
1,2,4,6,9,10,11,13,15,16,19,20,21,22,23,26,27,28,29,30,31,32,34,35,37,38,42,49,50,51,54
0,2,3,6,14,16,19,25,27,28,30,31,32,33,34,36,37,38,39,42,44,45,46,51,52,53,60,61,62,63,66
1,2,3,4,6,9,10,11,13,16,18,19,20,21,22,23,24,27,28,30,31,32,34,35,37,39,44,47,50,51,54
0,3,6,8,10,11,14,16,18,19,20,21,22,23,24,28,31,32,33,36,37,39,40,44,45,46,51,54,55,59,60
1,3,4,6,9,13,15,16,18,19,21,23,24,27,28,29,30,31,32,33,34,37,43,51,52,53,54,59,61,64,66
1,4,6,9,10,11,13,16,18,19,20,21,22,23,24,27,28,31,32,33,34,37,40,43,44,47,49,51,54,59,64
1,3,4,6,9,10,11,13,16,19,20,21,22,23,27,28,31,32,34,37,38,39,40,42,44,47,50,51,54,59,64
0,3,4,6,7,8,10,11,13,16,19,20,21,22,23,25,27,28,29,31,32,35,36,37,38,39,40,42,45,51,59
1,3,4,6,10,11,16,19,20,21,22,23,31,32,34,35,37,38,40,42,43,44,45,46,47,50,51,54,55,59,67
0,4,5,6,8,10,11,12,14,15,16,18,19,21,24,25,27,29,30,31,33,37,43,45,46,49,52,53,59,63,67
0,3,4,6,7,8,9,10,11,13,14,16,19,20,21,22,23,25,26,27,28,31,32,37,38,40,42,44,47,51,59
0,3,6,10,11,16,19,20,21,22,23,24,25,27,28,31,32,34,35,36,37,38,39,40,44,45,46,50,51,59,60
1,4,6,7,9,13,16,17,19,24,27,28,30,31,32,34,38,43,44,47,49,51,52,53,54,59,61,62,63,64,66
0,3,6,7,8,10,11,14,16,19,20,21,22,23,26,28,29,31,32,36,37,38,40,42,45,46,51,54,55,59,60
0,3,6,8,10,11,14,16,19,20,21,22,23,24,26,31,32,37,38,40,44,45,46,47,50,51,54,55,59,60,67
1,3,4,6,9,13,16,17,19,21,24,25,28,29,30,31,32,33,34,35,36,38,43,51,52,53,55,59,61,63,66
1,6,9,10,11,12,16,19,20,21,22,23,26,27,28,31,32,34,35,37,38,40,42,44,46,47,49,50,54,59,60
0,3,6,9,13,14,15,16,17,19,20,21,23,25,27,29,30,31,32,34,38,39,42,50,51,53,59,60,61,66,67
0,3,6,9,10,11,13,14,16,19,20,21,22,23,26,27,28,31,32,33,37,38,40,42,44,47,51,54,56,59,60
1,3,4,6,7,8,10,11,16,19,20,21,22,23,25,27,28,29,31,32,35,37,38,40,42,43,45,46,47,51,59
1,2,3,4,6,7,9,13,15,17,19,20,21,25,27,28,29,30,31,32,34,35,38,42,43,51,53,58,61,63,66
1,3,4,6,7,10,11,16,19,20,21,22,23,27,28,30,31,32,34,35,37,38,42,43,44,45,46,47,51,54,59
1,4,5,6,7,9,10,11,12,13,15,16,18,19,20,21,22,23,25,27,28,29,31,34,35,37,40,42,43,49,59
0,3,4,6,8,10,11,16,19,20,21,22,23,24,27,28,31,32,35,36,37,38,40,43,44,45,46,50,51,54,59
1,3,4,6,7,9,13,16,17,19,20,21,23,27,28,31,32,34,35,38,40,42,43,44,47,51,53,54,59,61,66
1,2,3,4,6,9,10,11,13,19,20,21,22,23,25,27,28,29,31,32,34,36,37,38,40,42,43,50,51,58,64
1,4,6,9,10,11,13,16,19,20,21,22,23,27,31,32,34,37,38,40,42,43,44,47,49,50,51,54,59,64,67
0,3,4,6,10,11,14,15,16,19,20,21,22,23,25,26,27,29,31,32,33,37,38,40,42,45,46,51,56,59,67
0,3,4,6,8,10,11,16,19,20,21,22,23,25,27,29,31,32,35,37,38,40,42,43,45,46,47,50,51,59,67
1,2,3,6,10,11,15,16,19,20,21,22,23,27,28,31,32,34,37,38,40,42,43,44,45,46,50,51,54,60,64
1,2,3,4,9,10,11,13,15,16,19,20,21,22,23,24,27,28,31,32,33,34,37,38,40,43,44,51,54,57,64
0,2,3,4,6,9,11,14,15,16,19,20,21,23,25,27,29,31,32,33,37,38,39,40,42,46,51,53,56,66,67
0,2,4,5,6,8,9,12,16,18,19,21,23,25,27,28,30,31,35,36,37,39,42,46,48,49,50,52,53,61,66
1,2,3,4,6,7,9,10,11,13,15,19,20,21,22,23,28,31,32,34,35,37,38,40,42,43,44,51,54,55,58
1,2,3,4,7,9,13,19,25,27,28,29,30,31,32,34,35,36,37,38,42,43,51,52,53,57,58,61,62,63,66
1,4,6,7,9,10,11,13,15,16,17,18,19,20,21,22,23,25,27,30,31,32,34,35,41,42,43,44,49,51,67
1,4,6,7,9,10,11,13,16,19,20,21,22,23,24,27,28,30,31,32,34,35,36,37,38,39,44,49,51,54,59
1,4,6,7,15,16,19,25,27,28,29,30,31,32,34,37,38,42,43,45,46,49,51,52,53,59,61,62,63,64,66
1,4,6,9,10,11,15,16,19,20,21,22,23,24,30,31,32,33,34,35,37,38,43,44,46,49,51,54,55,59,67
1,3,4,9,10,11,13,16,19,20,21,22,23,24,25,27,28,30,31,32,33,34,37,38,43,44,47,51,57,59,64
1,3,4,6,7,10,11,16,19,20,21,22,23,27,31,32,34,35,37,38,40,42,43,44,45,46,47,51,54,59,67
1,3,4,7,9,10,11,13,16,19,20,21,22,23,24,27,28,31,32,34,37,38,40,43,44,47,51,54,57,59,64
1,3,4,6,9,10,11,13,16,19,20,21,22,23,27,28,31,32,34,37,38,40,42,43,44,47,50,51,54,59,64
1,1,4,5,6,12,15,16,18,20,21,23,27,28,29,30,34,35,37,39,42,45,46,49,50,53,54,59,61,65,66
0,4,6,8,9,10,11,13,16,19,20,21,22,23,25,26,27,28,29,31,32,35,36,37,38,40,42,49,50,51,59
1,1,4,5,10,11,12,13,16,19,20,21,22,23,25,27,28,29,34,35,37,38,40,42,43,45,47,49,50,57,59
1,1,4,5,6,8,9,10,11,12,13,16,18,19,20,21,22,23,25,27,29,30,33,35,37,42,43,47,49,59,67
1,3,4,7,10,11,15,16,19,20,21,22,23,24,26,27,28,29,31,32,34,35,37,38,40,45,46,51,54,57,59
1,2,3,4,8,9,10,11,13,19,20,21,22,23,27,28,31,32,33,35,37,38,40,42,43,47,48,51,54,57,58
0,2,3,4,6,7,8,9,10,11,13,14,19,20,21,22,23,24,26,27,28,30,31,32,37,38,44,47,51,54,58
0,3,4,6,7,10,11,14,15,16,19,20,21,22,23,24,27,28,31,32,34,37,38,39,40,44,45,46,51,54,59
1,2,3,4,7,9,10,11,13,19,20,21,22,23,25,26,27,28,29,31,32,34,37,38,40,42,47,51,57,58,64
0,3,4,5,6,7,8,10,11,14,16,19,20,21,22,23,24,25,26,28,31,36,37,38,40,45,46,48,51,55,59
0,3,4,6,8,10,11,14,16,19,20,21,22,23,24,25,26,27,29,31,32,33,36,37,38,40,45,46,51,59,67
0,3,4,6,7,8,10,11,16,19,20,21,22,23,24,27,28,31,32,35,36,37,38,39,40,44,45,46,51,54,59
0,1,4,6,9,10,11,12,14,15,16,17,18,19,20,21,22,23,25,26,27,28,30,32,33,42,44,46,49,56,59
0,2,3,6,9,10,11,13,14,15,19,20,21,22,23,25,26,27,28,31,32,33,37,38,40,42,48,51,56,58,60
0,3,4,6,9,10,11,13,15,16,19,20,21,22,23,25,27,28,31,32,34,35,37,38,39,40,42,44,50,51,59
0,3,4,6,7,8,10,11,13,16,19,20,21,22,23,24,26,31,32,35,37,38,40,44,45,47,51,54,55,59,67
1,3,4,5,6,7,9,10,11,13,16,19,20,21,22,23,30,31,34,37,38,42,43,44,47,51,54,55,59,64,67
1,2,3,4,6,8,9,10,11,13,19,20,21,22,23,24,25,27,28,30,31,32,33,35,37,38,43,44,47,51,58
1,3,4,6,7,10,11,16,19,20,21,22,23,27,28,31,32,34,35,36,37,38,40,42,43,44,45,46,51,54,59
1,2,3,4,6,9,10,11,13,19,20,21,22,23,26,28,31,32,34,35,37,38,40,42,44,47,50,51,54,55,58
1,2,3,4,6,9,10,11,13,19,20,21,22,23,24,27,28,31,32,33,34,35,36,37,38,40,43,44,51,54,58
1,3,4,7,9,10,11,13,16,19,20,21,22,23,25,28,29,31,32,34,35,37,38,40,42,43,47,51,55,57,59
1,3,4,6,16,17,19,21,27,28,30,31,32,34,36,38,42,43,44,45,46,50,51,52,53,54,59,61,63,64,66
1,3,4,9,10,11,13,16,19,20,21,22,23,27,28,31,32,34,35,37,38,40,42,43,44,47,50,51,54,57,59
1,2,3,4,6,9,10,11,13,15,19,20,21,22,23,27,28,31,32,34,35,37,38,40,42,43,44,50,51,54,58
1,3,4,6,9,13,16,17,19,24,25,27,28,29,30,31,32,33,34,35,38,43,47,51,52,53,59,61,62,63,66
0,2,3,6,8,9,10,11,13,15,19,20,21,22,23,25,26,27,28,31,32,35,37,38,40,42,44,50,51,58,60
0,3,4,6,8,10,11,14,16,19,20,21,22,23,26,27,28,31,32,36,37,38,40,42,44,45,46,50,51,54,59
0,3,4,6,8,10,11,14,16,19,20,21,22,23,25,26,27,28,29,31,32,37,38,40,42,45,46,47,50,51,59
1,3,4,9,10,11,13,16,19,20,21,23,27,28,31,32,34,36,37,38,40,42,43,44,50,51,53,54,57,59,64
1,3,6,9,10,11,13,15,16,19,20,21,22,23,27,28,31,32,34,37,38,40,42,43,44,50,51,54,59,60,64
1,1,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,25,27,28,29,33,37,40,42,43,47,49,59,64,65
1,3,4,8,9,10,11,15,16,19,20,21,22,23,24,25,27,28,29,31,32,33,37,38,40,43,46,51,57,59,64
1,3,4,8,9,10,11,15,16,19,20,21,22,23,24,25,27,28,29,31,32,33,37,38,40,43,46,51,57,59,64
1,3,4,6,7,9,10,11,13,16,19,20,21,22,23,24,28,31,32,34,37,38,40,43,44,47,51,54,55,59,64
1,3,4,6,7,9,13,15,16,17,19,21,25,27,28,29,30,31,32,34,35,38,42,43,51,52,53,59,61,63,66
0,1,5,6,8,9,11,12,14,15,16,17,18,21,23,24,25,27,28,30,39,44,46,49,50,52,53,59,60,65,66
1,3,6,7,10,11,16,19,20,21,22,23,24,26,27,28,31,32,34,35,37,38,40,44,45,46,47,51,54,59,60
0,3,4,5,6,8,10,11,14,16,19,20,21,22,23,26,27,28,31,37,38,40,42,44,45,46,47,50,51,54,59
0,3,4,6,9,10,11,14,16,19,20,21,22,23,25,26,27,28,29,31,32,33,36,37,38,40,42,46,51,56,59
1,3,4,7,15,16,17,19,21,25,27,28,29,30,31,32,34,35,38,42,43,45,46,51,52,53,57,59,61,63,66
0,3,4,6,8,10,11,14,16,19,20,21,22,23,24,25,26,27,28,29,30,31,32,37,38,45,46,47,50,51,59
1,3,4,6,9,10,11,13,16,19,20,21,22,23,25,27,28,29,31,32,33,34,35,37,38,40,42,43,47,51,59
1,1,2,4,5,6,9,10,11,12,13,18,20,21,22,23,25,27,28,29,30,34,35,36,37,39,42,49,50,58,65
0,3,4,6,8,9,10,11,13,14,16,19,20,21,22,23,24,25,26,27,28,30,31,32,37,38,44,47,50,51,59
0,2,3,4,6,8,9,10,11,13,14,19,20,21,22,23,24,25,26,27,28,31,32,36,37,38,40,44,50,51,58
0,3,6,9,10,11,14,16,19,20,21,22,23,25,26,27,28,31,32,33,37,38,40,42,44,46,47,51,56,59,60
1,3,4,5,6,10,11,15,16,19,20,21,22,23,30,31,34,37,38,42,43,44,45,46,50,51,54,55,59,64,67
1,1,4,5,6,9,10,11,12,13,16,18,20,21,22,23,24,25,27,28,29,30,33,34,35,36,37,43,49,59,65
1,3,4,6,8,9,10,11,13,16,19,20,21,22,23,25,28,31,32,33,37,38,40,42,43,44,47,51,55,59,64
1,3,4,6,7,9,10,11,13,16,19,20,21,22,23,31,32,34,35,37,38,40,42,43,44,47,51,54,55,59,67
1,2,3,4,6,8,9,10,11,13,19,20,21,22,23,24,27,28,31,32,33,35,37,38,40,43,44,47,51,54,58
1,3,4,6,10,11,13,16,19,20,21,22,23,25,27,28,29,31,32,34,35,36,37,38,39,40,42,45,50,51,59
1,2,4,7,9,10,11,12,13,15,19,20,21,22,23,25,27,28,31,32,34,35,37,38,40,42,43,48,49,57,58
1,1,4,5,10,11,12,16,17,18,19,20,21,22,23,25,28,29,30,34,42,43,45,46,47,49,50,55,57,59,64
0,3,4,6,7,8,9,10,11,12,13,16,19,20,21,22,23,24,25,27,31,32,35,36,37,38,39,40,44,59,67
0,3,4,6,8,10,11,16,19,20,21,22,23,25,27,29,31,32,35,37,38,40,42,43,45,46,47,50,51,59,67
1,3,6,7,9,10,11,13,15,16,19,20,21,22,23,27,31,32,34,37,38,40,42,43,44,51,54,59,60,64,67
0,1,4,5,6,8,9,12,13,14,15,16,17,18,21,24,25,26,27,28,29,30,33,49,52,53,59,61,63,65,66
1,1,4,5,6,10,11,12,15,16,18,20,21,22,23,27,28,29,33,34,35,37,40,42,43,45,46,49,54,59,65
1,2,3,4,6,7,9,13,17,19,25,27,28,29,30,31,32,34,35,36,38,42,43,51,52,53,58,61,62,63,66
0,3,4,6,7,8,9,13,14,16,17,19,21,24,27,28,29,30,31,32,38,39,47,51,52,53,54,59,61,63,66
1,3,4,7,9,10,11,13,16,19,20,21,22,23,27,28,31,32,34,35,37,38,40,42,43,44,47,51,54,57,59
1,2,3,6,7,8,9,10,11,13,15,19,20,21,22,23,27,28,31,32,35,37,38,40,42,43,44,51,54,58,60
1,2,3,4,6,9,10,11,13,16,19,20,21,22,23,27,28,30,31,32,35,37,38,42,43,47,48,50,51,54,56
1,2,3,4,7,9,10,11,13,17,18,19,20,21,22,23,25,27,28,29,30,31,32,34,36,42,43,51,57,58,64
1,3,4,6,7,16,17,19,20,21,23,25,28,29,30,31,32,34,35,38,42,43,45,46,47,51,53,55,59,61,66
1,3,4,7,9,10,11,13,16,19,20,21,22,23,25,28,29,31,32,34,35,36,37,38,40,42,43,51,55,57,59
0,3,4,6,7,8,9,10,11,13,16,19,20,21,22,23,24,27,31,32,37,38,40,43,44,47,51,54,59,64,67
1,3,4,7,9,15,16,17,19,25,27,28,29,30,31,32,34,38,42,43,46,51,52,53,57,59,61,62,63,64,66
1,3,4,6,9,10,11,13,15,16,17,18,19,20,21,22,23,27,30,31,32,34,35,42,43,48,50,51,54,59,67
0,3,4,6,7,8,10,11,16,19,20,21,22,23,24,26,27,29,31,32,36,37,38,40,45,46,51,54,59,64,67
1,3,4,6,8,10,11,13,16,19,20,21,22,23,24,27,28,31,32,33,35,36,37,38,40,43,44,45,51,54,59
0,2,3,4,6,9,10,11,13,14,19,20,21,22,23,27,28,31,32,33,34,36,37,38,39,40,42,44,51,54,58
1,3,4,6,7,9,10,11,16,19,20,21,22,23,25,27,28,31,32,34,35,36,37,38,40,42,43,44,46,51,59
0,3,6,9,10,11,13,14,16,19,20,21,22,23,25,27,28,31,32,33,36,37,38,39,40,42,44,51,56,59,60
0,3,6,7,9,11,12,14,16,19,21,24,25,27,28,31,32,34,37,38,39,40,41,44,46,47,52,53,60,63,66
0,3,6,8,10,11,13,14,16,19,20,21,22,23,24,25,26,27,28,31,32,33,37,38,40,44,45,47,51,59,60
1,2,3,4,6,9,10,11,12,13,18,19,20,21,22,23,27,28,30,31,32,34,35,37,42,43,44,47,50,54,58
0,3,6,7,8,10,11,14,16,19,20,21,22,23,24,25,27,28,31,32,36,37,38,39,40,44,45,46,51,59,60
1,2,3,4,6,9,11,12,13,19,21,23,27,28,31,32,34,35,37,38,40,42,43,47,48,50,52,53,54,58,66
1,1,2,4,5,6,9,10,11,12,13,18,20,21,22,23,25,27,28,29,30,33,34,35,37,42,43,47,49,58,65
1,3,4,6,7,9,10,11,13,16,19,20,21,22,23,25,27,28,29,31,32,34,35,37,38,40,42,43,47,51,59
1,3,4,6,7,9,10,11,13,16,19,20,21,22,23,27,31,32,34,35,36,37,38,39,40,42,44,51,54,59,67
1,2,3,4,6,9,10,11,13,17,19,20,21,22,23,25,27,28,31,32,34,35,36,38,39,40,42,44,50,51,58
1,3,4,6,7,9,10,11,13,16,19,20,21,22,23,25,27,28,29,31,32,34,36,37,38,40,42,43,51,59,64
0,3,6,7,8,10,11,16,19,20,21,22,23,24,25,26,28,29,31,32,35,37,38,40,45,46,47,51,55,59,60
0,3,6,10,11,14,16,19,20,21,22,23,26,27,28,31,32,33,36,37,38,40,42,44,45,46,51,54,56,59,60
1,3,4,8,9,10,11,13,15,16,19,20,21,22,23,27,28,31,32,33,37,38,40,42,43,44,51,54,57,59,64
0,1,2,4,5,6,9,10,11,12,13,14,18,20,21,22,23,25,27,28,29,33,37,40,42,43,47,49,56,58,65
1,3,4,6,9,10,11,13,16,19,20,21,22,23,28,31,32,34,35,37,38,40,42,43,44,47,50,51,54,55,59
0,3,4,6,10,11,14,16,17,18,19,20,21,22,23,25,27,28,29,30,31,32,33,36,41,42,43,45,46,51,56
0,3,6,7,8,10,11,14,16,19,20,21,22,23,24,25,26,27,28,29,31,32,37,38,40,45,46,47,51,59,60
1,1,4,5,6,9,10,11,12,16,18,20,21,22,23,25,27,28,29,34,35,36,37,40,42,43,46,49,50,59,65
0,3,4,6,7,8,10,11,14,16,19,20,21,22,23,24,25,27,28,29,30,31,32,36,37,38,39,45,46,51,59
0,3,4,6,7,8,9,10,11,14,16,19,20,21,22,23,24,25,26,27,30,31,32,36,37,38,44,46,51,59,67
0,2,3,4,6,7,9,10,11,13,14,19,20,21,22,23,24,25,27,30,31,32,34,36,37,38,39,44,51,58,67
1,3,4,8,9,10,11,13,16,19,20,21,22,23,25,26,27,28,29,31,32,37,38,40,42,47,50,51,57,59,64
1,1,4,5,10,11,12,13,16,19,20,21,22,23,27,28,29,34,35,37,38,40,42,43,45,47,49,50,54,57,59
1,3,4,7,9,10,11,13,16,19,20,21,22,23,24,25,27,28,31,32,34,35,37,38,40,43,47,48,51,57,59
1,3,4,6,9,10,11,13,15,16,17,19,20,21,22,23,24,25,27,28,31,32,33,34,35,38,40,43,48,51,59
0,3,4,6,7,10,11,13,14,16,19,20,21,22,23,24,25,27,28,31,32,34,36,37,38,39,40,44,45,51,59
0,3,4,6,7,8,11,14,15,16,19,21,23,24,25,26,27,28,29,31,32,37,38,40,45,46,51,52,53,59,66
0,3,4,6,7,8,14,16,17,19,24,25,26,27,28,30,31,32,38,44,45,46,47,51,52,53,59,61,62,63,66
1,3,4,6,9,13,15,16,17,18,19,21,25,27,28,29,30,31,32,34,42,43,50,51,52,53,59,61,63,64,66
0,3,4,6,9,10,11,13,14,16,19,20,21,22,23,25,26,27,28,29,31,32,33,36,37,38,40,42,51,56,59
0,3,4,6,7,8,9,10,11,13,16,19,20,21,22,23,24,27,31,32,35,37,38,40,43,44,47,51,54,59,67
1,3,4,6,10,11,16,19,20,21,22,23,24,25,27,28,31,32,33,34,35,37,38,40,43,44,45,46,47,51,59
0,3,4,6,8,9,10,11,13,14,16,19,20,21,22,23,24,27,28,31,32,33,37,38,40,43,44,47,51,54,59
1,3,4,6,7,9,13,16,17,19,20,21,23,25,27,28,31,32,34,35,38,40,42,43,44,47,51,53,59,61,66
0,3,4,6,13,14,15,16,17,19,20,21,23,25,27,28,29,31,32,33,38,40,42,43,45,51,53,56,59,61,66
1,1,4,5,6,7,9,10,11,12,13,16,18,20,21,22,23,25,27,28,29,34,35,36,37,40,42,43,49,59,65
1,2,3,4,6,9,10,11,13,19,20,21,22,23,24,28,31,32,33,34,37,38,40,43,44,47,51,54,55,58,64
1,3,9,10,11,13,15,16,19,20,21,22,23,27,28,31,32,34,35,37,38,40,42,43,44,50,51,54,57,59,60
1,3,4,6,10,11,16,19,20,21,22,23,24,25,27,28,29,31,32,33,34,36,37,38,40,43,45,46,51,59,64
0,3,4,6,7,8,9,12,13,16,17,18,19,21,23,24,25,27,28,30,31,32,35,39,44,47,52,53,59,61,66
1,3,4,6,9,10,11,13,16,19,20,21,22,23,27,28,31,32,34,35,37,38,40,42,43,44,47,50,51,54,59
1,3,4,6,9,10,11,16,19,20,21,22,23,28,31,32,34,36,37,38,39,40,42,44,46,50,51,54,55,59,64
0,3,4,6,10,11,14,16,19,20,21,22,23,25,26,27,28,29,31,32,33,36,37,38,40,42,45,46,51,56,59
0,3,4,6,11,12,14,16,19,21,23,26,27,28,29,31,32,33,37,38,40,42,45,46,47,52,53,54,56,59,66
1,1,4,5,6,7,10,11,12,15,16,20,21,22,23,25,27,28,29,34,35,37,38,40,42,43,45,46,49,59,65
0,3,4,6,9,10,11,14,16,19,20,21,22,23,25,27,28,29,31,32,33,37,38,39,40,42,46,47,51,56,59
0,3,4,6,8,9,10,11,13,14,16,19,20,21,22,23,24,26,27,28,31,32,33,37,38,40,44,47,51,54,59
1,2,3,4,7,9,10,11,13,19,20,21,22,23,25,27,28,29,31,32,34,37,38,40,42,43,47,51,57,58,64
1,3,4,6,9,10,11,13,16,19,20,21,22,23,27,28,31,32,34,37,38,39,40,42,44,47,50,51,54,59,64
0,3,4,6,9,10,11,13,14,16,17,19,20,21,22,23,25,26,27,28,31,32,33,38,40,42,44,47,51,56,59
1,3,4,6,8,9,10,11,13,15,16,19,20,21,22,23,25,26,27,28,29,31,32,35,37,38,40,42,50,51,59
0,3,4,6,10,11,14,16,19,20,21,22,23,26,27,31,32,33,37,38,40,42,44,45,46,47,51,54,56,59,67
1,3,4,6,8,9,10,11,13,16,19,20,21,22,23,27,28,31,32,33,37,38,40,42,43,44,47,51,54,59,64
1,3,4,6,9,10,11,16,19,20,21,22,23,31,32,34,36,37,38,39,40,42,44,46,50,51,54,55,59,64,67
0,3,4,6,7,8,10,11,14,16,19,20,21,22,23,24,25,27,28,31,32,37,38,39,40,44,45,46,47,51,59
0,3,4,6,7,8,10,11,14,16,19,20,21,22,23,24,25,27,28,29,31,32,36,37,38,39,40,45,46,51,59
0,3,4,6,8,9,10,11,14,15,16,19,20,21,22,23,24,25,26,27,28,29,31,32,33,37,38,40,46,51,59
0,3,4,6,7,8,9,10,11,14,16,19,20,21,22,23,24,25,26,28,29,31,32,37,38,40,46,47,51,55,59
0,3,4,6,9,10,11,12,13,14,16,19,20,21,22,23,27,28,31,32,34,36,37,38,39,40,42,44,50,54,59
1,2,3,4,6,9,11,13,19,21,23,24,27,28,31,32,33,34,35,36,37,38,40,43,44,51,52,53,54,58,66
0,3,4,6,8,9,13,14,16,17,19,24,27,28,30,31,32,33,38,43,44,47,51,52,53,54,59,61,62,63,66
0,3,4,6,8,9,10,11,13,14,15,16,19,20,21,22,23,24,26,27,28,29,31,32,33,37,38,40,51,54,59
0,3,4,6,8,10,11,14,16,19,20,21,22,23,24,27,28,30,31,32,33,37,38,39,44,45,46,47,51,54,59
1,3,4,6,10,11,16,19,20,21,22,23,28,31,32,34,35,37,38,40,42,43,44,45,46,47,50,51,54,55,59
0,1,2,4,5,6,8,9,11,12,13,14,15,18,19,21,23,24,25,27,28,29,30,33,37,43,49,52,53,58,66
1,3,4,6,9,10,11,16,19,20,21,22,23,28,31,32,34,35,37,38,40,42,43,44,46,47,50,51,54,55,59
1,3,4,6,10,11,15,16,19,20,21,22,23,24,28,31,32,33,34,37,38,40,43,44,45,46,51,54,55,59,64
1,3,4,6,8,10,11,15,16,19,20,21,22,23,24,27,28,31,32,33,35,37,38,40,43,44,45,46,51,54,59
1,3,4,6,9,10,11,13,15,16,19,20,21,22,23,24,25,27,28,29,31,32,33,34,35,37,38,40,43,51,59
0,3,4,6,9,10,11,13,15,16,19,20,21,22,23,27,28,30,31,32,34,35,37,38,39,42,48,50,51,54,59
1,3,4,9,10,11,13,16,19,20,21,22,23,24,27,28,31,32,33,34,35,36,37,38,39,40,44,51,54,57,59
0,3,4,6,9,10,11,15,16,19,20,21,22,23,24,25,27,30,31,32,33,34,35,37,38,39,44,46,51,59,67
0,2,4,6,8,9,10,11,13,14,16,17,18,19,20,21,22,23,24,25,26,27,30,31,32,36,44,49,50,51,67
0,3,4,6,8,10,11,16,19,20,21,22,23,25,27,28,29,31,32,35,36,37,38,39,40,42,45,46,50,51,59
0,1,4,5,6,10,11,12,14,15,16,18,20,21,22,23,26,27,28,33,37,40,42,44,45,46,49,54,56,59,65
0,3,4,6,7,8,10,11,16,19,20,21,22,23,26,27,28,31,32,36,37,38,40,42,44,45,46,51,54,59,64
1,3,4,10,11,16,19,20,21,23,27,28,31,32,34,36,37,38,40,42,43,44,45,46,50,51,53,54,57,59,64
0,3,4,6,7,8,14,16,17,19,27,28,30,31,32,38,39,42,44,45,46,47,51,52,53,54,59,61,62,63,66
1,3,4,9,10,11,16,19,20,21,22,23,25,27,28,29,31,32,33,34,37,38,40,42,43,46,47,51,57,59,64
1,3,4,6,7,9,11,13,16,19,20,21,23,27,31,32,34,35,37,38,39,40,42,44,47,51,53,54,59,66,67
0,3,4,6,7,8,9,10,11,13,16,19,20,21,22,23,25,27,31,32,35,36,37,38,39,40,42,44,51,59,67
1,3,4,6,8,9,10,11,13,15,16,19,20,21,22,23,24,27,28,31,32,33,35,37,38,40,43,44,51,54,59
1,3,4,6,9,10,11,13,16,19,20,21,22,23,25,28,29,31,32,34,36,37,38,40,42,43,50,51,55,59,64
1,3,4,6,9,10,11,12,13,15,16,19,20,21,22,23,27,28,31,32,34,35,37,38,39,40,42,48,50,54,59
0,1,3,5,6,8,10,16,17,20,21,22,23,24,26,28,29,33,36,38,40,45,46,51,54,55,59,60,61,64,65
1,1,3,6,8,9,10,11,19,20,21,22,23,24,28,29,32,33,35,36,37,38,40,43,46,51,54,55,59,60,68
1,1,3,6,9,10,11,13,19,20,21,22,23,24,27,28,29,32,34,37,38,40,43,47,50,51,54,59,60,64,68
0,3,5,6,8,9,10,16,17,20,21,22,24,26,28,30,31,33,36,38,46,48,51,54,55,59,60,61,63,64,65
1,4,6,9,10,11,16,19,20,21,22,23,24,27,28,31,32,33,34,35,37,38,39,40,44,46,47,49,51,54,59
0,2,5,6,8,9,10,11,16,20,22,24,26,28,31,33,35,36,37,38,40,46,48,49,51,54,55,60,62,63,65
0,3,6,8,10,11,16,20,22,24,26,28,29,30,31,32,33,36,37,38,45,46,51,54,55,59,60,62,63,64,65
0,1,4,6,8,10,11,14,16,19,20,21,22,23,24,28,29,30,32,33,36,37,38,39,45,46,49,51,54,55,59
